,guests_per_night,lead_time_scaled,avg_price_per_room_scaled,has_special_request,season_Spring,season_Summer,season_Winter,is_canceled
10840,1.0,-1.0091347536216093,0.9732854393243883,1,True,False,False,0
10841,0.14285714285714285,-0.8870687191425278,0.35025784499171175,1,False,False,False,0
10842,2.0,-0.8382423053508952,-0.5006093131629681,1,False,True,False,1
10843,0.75,-0.15467251226803852,-0.3753282592015429,1,False,True,False,0
10844,1.0,-0.4598375984657424,1.658032376417473,1,True,False,False,0
10845,2.0,-1.0091347536216093,2.4318271214733347,1,False,True,False,0
10846,3.0,-0.9603083398299767,-0.37778475045568843,0,False,False,True,0
10847,0.5,-0.5696970294969158,-1.4411384020939624,1,False,False,True,0
10848,1.0,-0.667349857080181,1.433877549476687,1,False,False,False,0
10849,0.3333333333333333,-1.0213413570695176,0.18505880815042072,1,True,False,False,0
10850,2.0,-0.5574904260490076,0.9395086845798865,0,False,True,False,1
10851,0.6666666666666666,0.9317151945957872,-0.33172553944045857,0,False,True,False,1
10852,1.0,2.213408556626143,0.2977503444343499,1,False,True,False,1
10853,2.0,0.17490578082548164,-0.6080808055318379,1,False,True,False,1
10854,0.6666666666666666,-0.8870687191425278,1.454450663730156,1,False,True,False,0
10855,2.0,1.2246736773455829,-0.221183433003907,0,False,False,False,1
10856,2.0,-0.9969281501737012,1.3417591274462273,1,True,False,False,0
10857,0.5,-0.9725149432778849,-0.221183433003907,0,False,False,False,1
10858,0.3333333333333333,-1.0213413570695176,1.3316261010228763,0,False,False,False,0
10859,1.0,1.0293680221790524,-9.922013080345446e-05,0,False,True,False,1
10860,1.0,-0.9358951329341604,-1.2375566894066463,0,False,False,False,0
10861,1.0,-0.9725149432778849,-0.7462584385775275,0,False,False,True,0
10862,1.0,-0.5941102363927321,2.0311119856408344,0,False,True,False,1
10863,1.0,1.2612934876893074,0.5372582417135452,1,False,True,False,1
10864,2.0,-0.6307300467364565,0.11351350037343035,1,False,False,False,0
10865,1.0,-1.0091347536216093,-1.2375566894066463,1,False,True,False,0
10866,0.5,-0.42321778812201793,0.08280735969661043,0,False,False,False,1
10867,1.0,-0.7283828743197218,-1.0391950206343898,1,True,False,False,0
10868,0.5,-0.8138290984550789,4.079211568784723,1,False,False,False,0
10869,0.6666666666666666,-0.3011517536429364,-1.050249231278045,1,False,False,False,0
10870,0.25,-0.826035701902987,-1.9130917842966846,0,False,False,True,0
10871,1.5,0.834062367012522,0.4205749071416296,1,False,True,False,1
10872,0.2857142857142857,0.8096491601167056,0.08127205266276952,1,False,True,False,0
10873,0.5,0.3457982290961958,0.22098499274230007,1,False,True,False,0
10874,2.0,-0.7894158915592625,0.4205749071416296,1,True,False,False,0
10875,2.0,2.0547227118033375,-0.3040900128313204,1,False,False,False,1
10877,0.5,-1.0091347536216093,-0.6234338758702478,0,False,False,False,0
10878,0.3333333333333333,-0.9236885294862522,-1.1767585308665427,0,False,False,False,0
10879,0.25,-0.191292322611763,-1.391087392790746,1,False,False,False,0
10880,1.0,2.335474591105225,0.14421964105025029,0,True,False,False,1
10881,0.5,0.7486161428771649,-0.17973014309019983,0,True,False,False,0
10883,2.0,-0.899275322590436,0.7890485952634687,1,True,False,False,0
10884,0.3333333333333333,-1.0091347536216093,-1.391087392790746,0,False,False,True,1
10885,0.3333333333333333,-0.899275322590436,-0.15117343226075752,1,False,False,False,0
10886,0.5,-0.2401187364033956,0.7583424545866487,0,True,False,False,0
10887,0.3333333333333333,-0.7772092881113544,-1.2375566894066463,0,False,False,False,0
10888,1.0,-0.9114819260383441,-0.009311062333849344,1,False,False,False,0
10889,0.42857142857142855,-0.9725149432778849,0.7058349540292864,1,False,False,True,1
10890,2.0,-1.0091347536216093,-0.930495282638447,0,False,False,True,0
10891,0.5,0.2359387980650224,0.2977503444343499,0,True,False,False,1
10892,1.0,1.9692764876679802,-0.930495282638447,0,False,True,False,1
10893,0.3333333333333333,-0.6429366501843647,-1.5200531836333897,1,False,False,True,0
10894,3.0,-0.5941102363927321,1.4369481635443688,1,False,True,False,0
10895,0.5,2.5185736428238474,-0.9627367303491079,0,False,False,True,1
10896,0.3333333333333333,-0.5208706157052831,-1.0840259860225467,0,False,False,True,0
10897,0.5,-0.9969281501737012,0.5126933291720893,1,False,True,False,0
10898,1.0,-0.42321778812201793,-1.2375566894066463,0,False,False,False,0
10899,0.6666666666666666,-0.7161762708718136,0.15834446576158726,1,False,True,False,0
10900,0.6666666666666666,-0.6307300467364565,-0.33172553944045857,1,False,False,False,0
10901,0.3333333333333333,0.24814540151293057,-1.216983575153177,1,True,False,False,0
10902,0.6666666666666666,-0.32556496053875267,-0.7020415960029069,1,False,False,True,0
10903,0.4,-0.8748621156946196,-0.467753742638771,1,False,False,False,0
10904,1.0,-0.7894158915592625,-0.930495282638447,1,False,False,True,0
10905,0.6666666666666666,-0.2401187364033956,-9.922013080345446e-05,1,False,True,False,0
10906,0.5,2.2256151600740517,-0.9627367303491079,0,False,False,True,1
10907,2.0,0.27255860840874685,-0.33172553944045857,0,False,True,False,1
10908,0.4,-0.6551432536322729,-1.391087392790746,0,False,False,True,0
10909,1.0,0.5777236946064507,-0.8927267296059584,1,False,True,False,0
10910,0.6666666666666666,-0.4842508053615587,-0.930495282638447,0,False,False,True,0
10911,0.5,-0.8626555122467114,-1.2375566894066463,0,False,False,False,0
10912,0.5,-0.11805270192431407,-0.7769645792543475,0,False,False,False,0
10913,1.5,1.3711529187204807,0.7184244717067825,0,False,True,False,1
10914,1.0,0.04063314289849194,2.4732804113870412,1,False,True,False,0
10916,1.0,-0.31335835709084453,1.6343886480963212,1,False,True,False,0
10917,0.5,0.8828887808041546,0.29253030051929046,1,False,True,False,1
10918,2.0,-0.38659797777829347,-0.5313154538397881,1,False,False,False,0
10919,0.6666666666666666,-0.15467251226803852,-0.49293277799376317,1,False,False,False,0
10920,0.4,2.677259487646653,-0.8383768606079873,0,False,True,False,1
10921,0.6666666666666666,-0.8382423053508952,0.11351350037343035,0,True,False,False,1
10922,0.6666666666666666,-0.899275322590436,-1.6367365182053053,0,False,False,True,0
10923,1.0,-0.5452838226010994,-0.11678255470271907,0,False,True,False,0
10924,1.0,-0.826035701902987,1.833057378275346,1,False,False,False,0
10925,0.5,-0.5208706157052831,-1.1454382673761865,0,False,False,False,0
10926,0.5,-1.0091347536216093,-0.5313154538397881,1,False,False,True,0
10927,3.0,-0.74058947776763,0.11351350037343035,0,True,False,False,0
10928,0.5,0.6143435049501752,0.2965220988072769,1,False,True,False,0
10929,1.0,-0.6185234432885484,-1.2682628300834662,0,False,False,True,0
10930,2.0,1.0537812290748687,-0.25803080181609056,1,False,False,False,0
10931,1.0,-0.11805270192431407,-0.930495282638447,0,False,False,True,0
10932,0.6666666666666666,-0.2157055295075793,0.635517891879369,0,False,True,False,1
10933,0.6666666666666666,-0.667349857080181,-0.10142948436430911,1,True,False,False,0
10934,0.25,-0.2523253398513038,-1.1454382673761865,0,False,True,False,1
10935,0.5,-0.2157055295075793,-0.013916983435372508,1,False,False,False,0
10936,0.6666666666666666,-0.11805270192431407,-0.08300579995821733,1,False,False,True,0
10937,0.5,1.4077727290642053,-0.9366365107738112,1,False,False,True,1
10938,0.6666666666666666,-0.5208706157052831,0.018324464275288763,1,False,False,False,0
10939,0.5,1.4199793325121133,0.027536306478334653,1,True,False,False,1
10940,0.6666666666666666,1.8227972462930824,-0.4699031724861482,0,False,False,False,1
10941,1.0,-0.0814328915805896,-0.35936106604959667,1,False,False,False,0
10942,0.3333333333333333,-0.9236885294862522,-0.9857663358567228,1,False,False,True,0
10943,0.4,-0.4842508053615587,-0.4146321192678724,1,False,False,False,0
10944,0.5,0.6265501083980833,0.44667512671692633,1,False,True,False,0
10945,0.6666666666666666,-0.044813081236865136,-0.930495282638447,0,True,False,False,0
10946,0.4,0.052839746346400096,1.3540415837169555,1,False,False,False,0
10947,0.6666666666666666,-0.2523253398513038,-0.07379395775517102,1,False,False,True,0
10948,0.6666666666666666,-0.9481017363820685,0.26704420375752996,1,False,False,False,0
10949,0.3333333333333333,-0.5696970294969158,-0.3163724691020486,0,False,False,False,0
10950,0.14285714285714285,0.22373219461711424,-0.16591237978563078,0,False,True,False,1
10951,2.0,1.1758472635539503,-1.0840259860225467,0,False,False,False,1
10952,1.0,-1.0213413570695176,1.3417591274462273,0,False,False,False,0
10953,1.0,-1.0213413570695176,-0.6541400165470678,0,True,False,False,0
10954,1.0,1.9936896945637965,0.11351350037343035,0,False,True,False,1
10955,1.0,0.4068312463357366,0.6907889450976449,1,False,False,True,1
10956,0.6666666666666666,-0.6307300467364565,-0.6234338758702478,1,False,False,False,0
10957,0.5,-0.4354243915699261,-0.3624316801172785,1,True,False,False,0
10958,1.0,-0.044813081236865136,0.9425792986475683,0,False,False,False,0
10959,0.6666666666666666,3.067870797979714,-0.4699031724861482,1,False,False,False,0
10960,0.6666666666666666,-0.5696970294969158,-0.009311062333849344,0,False,False,False,0
10961,2.0,-0.47204420191365054,0.635517891879369,1,False,False,False,0
10962,0.25,-0.36218477088247714,-1.1914974783914165,0,False,False,False,0
10963,0.16666666666666666,-0.17908571916385482,0.4512810478184495,0,False,True,False,1
10964,0.5,1.1880538670018583,0.4512810478184495,0,False,False,False,1
10965,0.6666666666666666,-0.032606477788956985,-0.6025537002100101,0,True,False,False,0
10966,0.2857142857142857,0.8584755739083383,-1.2759393652526712,0,False,True,False,0
10967,0.2857142857142857,0.3580048325441039,0.9797337288665207,1,True,False,False,0
10968,0.75,-0.6185234432885484,1.3899677683088343,0,False,True,False,0
10969,0.16666666666666666,1.9692764876679802,0.14421964105025029,0,False,True,False,1
10970,0.25,-0.8748621156946196,-0.3163724691020486,0,False,False,False,0
10971,0.5,2.2256151600740517,-0.9627367303491079,0,False,False,True,1
10972,0.6666666666666666,0.01621993600267563,-0.8844360716232171,1,True,False,False,0
10973,0.5,0.3457982290961958,-1.6106362986300082,1,False,False,True,0
10974,0.5,-0.2523253398513038,-1.3198491464205238,1,False,False,True,0
10975,0.25,-0.9236885294862522,-0.7539349737467325,1,False,False,False,0
10976,0.3333333333333333,-0.057019684684773295,0.22098499274230007,1,False,True,False,0
10977,1.0,-0.008193270893140677,0.9395086845798865,1,False,False,False,0
10978,1.0,1.3711529187204807,0.33152709917885165,0,False,False,False,1
10980,0.4,0.16269917737757347,0.9395086845798865,1,False,False,False,0
10981,0.5,-0.9725149432778849,0.666224032556189,1,False,True,False,0
10982,0.5,-0.2523253398513038,0.9395086845798865,1,False,True,False,0
10984,0.6666666666666666,1.383359522168389,0.027536306478334653,1,True,False,False,1
10985,0.5,1.163640660106042,-0.4407323388431692,1,False,True,False,0
10986,0.6666666666666666,0.028426539450583786,-1.2375566894066463,1,True,False,False,0
10987,0.6666666666666666,-0.9969281501737012,-0.28566632842522865,1,False,False,True,0
10988,0.5,1.3223265049288482,-0.3163724691020486,0,False,True,False,0
10989,0.6666666666666666,-0.8870687191425278,-0.5620215945166079,1,False,False,False,0
10990,0.5,-0.2401187364033956,0.7583424545866487,0,True,False,False,0
10991,1.0,-0.9481017363820685,-0.3163724691020486,0,False,True,False,1
10992,0.5,-0.3743913743303853,-0.8426757203027421,1,False,False,False,0
10993,0.4,1.395566125616297,-1.0149371694997018,0,False,True,False,0
10994,1.0,-0.5452838226010994,0.33152709917885165,0,True,False,False,1
10995,1.0,-0.191292322611763,-0.35936106604959667,0,False,False,False,0
10996,0.3333333333333333,-0.6307300467364565,-1.2332578297118915,1,False,True,False,0
10997,0.5,-0.044813081236865136,-1.0149371694997018,0,False,True,False,0
10998,1.0,-0.4842508053615587,1.0776863176255762,1,True,False,False,0
10999,0.6,1.0049548152832362,0.4988755658675203,0,False,True,False,1
11000,0.3333333333333333,-0.8382423053508952,0.11351350037343035,1,True,False,False,0
11001,0.4,0.11387276358594087,0.44667512671692633,0,True,False,False,1
11002,1.0,-0.899275322590436,-1.2375566894066463,0,False,False,False,0
11003,0.5,2.9213915566048163,0.2056319224038901,1,True,False,False,1
11004,0.6666666666666666,-0.9236885294862522,0.33674714309391107,1,False,True,False,0
11006,0.6666666666666666,2.2378217635219597,-0.3163724691020486,0,False,False,False,1
11007,2.0,-0.9603083398299767,1.525995971507147,1,True,False,False,0
11008,3.0,-0.9236885294862522,0.2056319224038901,1,False,True,False,0
11009,0.5,1.2735000911372154,0.7583424545866487,0,False,True,False,1
11010,0.3333333333333333,-0.16687911571594669,-0.6234338758702478,1,False,True,False,0
11011,0.6666666666666666,0.9439217980436954,0.7583424545866487,0,True,False,False,1
11012,0.6666666666666666,-0.32556496053875267,1.1053218442347144,1,False,False,False,1
11013,0.6666666666666666,-0.22791213295548746,-0.27645448622218277,0,True,False,False,0
11014,0.3333333333333333,0.51669067736691,0.185672930963957,1,True,False,False,0
11015,0.3333333333333333,1.6519047980223682,-0.8792160277081578,0,False,False,False,0
11016,0.5,1.163640660106042,-0.7100251925788797,0,False,True,False,1
11017,1.0,-0.9725149432778849,-1.1761444080530064,1,False,False,False,0
11018,1.5,-0.8870687191425278,2.4778863324885645,1,True,False,False,0
11019,0.5,-0.8138290984550789,1.065403861354848,1,False,False,False,0
11020,0.16666666666666666,-0.17908571916385482,0.4512810478184495,0,False,True,False,1
11021,2.0,-1.0091347536216093,-0.25496018774840873,0,False,True,False,0
11023,1.0,-0.5452838226010994,-0.11678255470271907,0,False,True,False,0
11024,2.0,-0.41101118467410974,-0.19354790639476888,0,False,False,False,1
11026,0.16666666666666666,1.9692764876679802,0.14421964105025029,0,False,True,False,1
11027,0.5,0.28476521185665504,0.41443367900626554,1,False,False,False,1
11028,2.0,2.4697472290322144,-0.4699031724861482,0,False,False,False,1
11029,2.0,1.1270208497623178,-0.2331588278678668,0,False,False,False,1
11030,0.6666666666666666,1.1270208497623178,0.607882365270231,0,False,False,False,1
11032,1.0,-0.22791213295548746,0.14114902698256845,1,False,True,False,0
11033,0.4,2.3476811945531333,-1.360381252113926,0,True,False,False,1
11034,0.3333333333333333,-0.8504489087988033,-1.1193380478008899,0,False,False,True,0
11035,0.6666666666666666,0.3213850222003795,-1.2759393652526712,0,False,True,False,0
11036,0.6666666666666666,-0.6917630639759973,2.201531066397185,1,False,False,False,0
11037,0.6,-0.2645319432992119,0.6241566198289455,1,True,False,False,1
11038,1.0,-0.9358951329341604,-0.25496018774840873,0,True,False,False,0
11040,0.5,-0.8626555122467114,-0.8647841415900525,1,False,False,False,1
11041,2.0,0.9561284014916035,-0.27645448622218277,0,False,True,False,1
11042,0.6,-0.5574904260490076,0.9947797377981619,1,True,False,False,0
11043,2.0,-0.9603083398299767,0.11351350037343035,0,False,True,False,0
11044,0.2857142857142857,-0.6795564605280892,0.26059591421539796,1,False,False,False,1
11045,0.6666666666666666,0.48007086702318547,-0.4699031724861482,1,False,False,True,0
11046,0.16666666666666666,3.2387632462504286,-0.26509321417175924,0,False,False,False,1
11047,0.6666666666666666,-0.5208706157052831,-0.6080808055318379,0,False,False,False,0
11048,0.5,0.19931898772129794,1.065403861354848,1,False,False,False,0
11049,2.0,-0.9236885294862522,0.4205749071416296,0,True,False,False,0
11050,0.3333333333333333,0.08945955669012455,0.6861830239961221,1,False,False,False,1
11051,0.5,-0.8016224950071706,-0.07440808056870772,0,False,False,True,0
11052,0.42857142857142855,1.2735000911372154,0.5664290753565242,1,False,True,False,1
11053,0.4,-0.6185234432885484,0.5685785052039014,0,False,False,False,1
11054,1.0,-0.5208706157052831,-1.391087392790746,0,False,False,True,0
11055,1.0,1.297913298033032,0.4973402588336794,1,False,True,False,1
11056,1.0,0.7364095394292567,2.2214900578371184,1,True,False,False,1
11057,0.5,-0.7161762708718136,-0.25803080181609056,0,False,False,False,1
11058,0.5,-0.9725149432778849,-0.6234338758702478,0,False,False,True,0
11059,1.0,-0.9603083398299767,0.3284564851111698,0,True,False,False,1
11060,0.2857142857142857,1.2735000911372154,-0.7539349737467325,1,False,True,False,0
11061,0.5,0.3946246428878284,-1.4064404631291558,0,True,False,False,1
11062,1.0,0.028426539450583786,-0.6080808055318379,1,True,False,False,0
11063,0.5,-1.0091347536216093,-1.2375566894066463,0,False,True,False,0
11064,0.25,-0.33777156398666086,-0.961201423315267,0,False,True,False,0
11065,0.6666666666666666,2.665052884198745,-0.16284176571794898,0,False,False,False,1
11067,0.5,0.9805416083874198,-0.16284176571794898,0,False,False,False,0
11068,1.5,-0.38659797777829347,1.658032376417473,1,True,False,False,0
11069,0.4,-0.9725149432778849,1.9558819409826258,0,False,False,False,0
11070,0.6,-0.057019684684773295,1.3374602677514729,1,False,True,False,0
11071,1.0,-0.899275322590436,-0.37778475045568843,1,False,False,True,1
11072,1.0,-0.7527960812155381,1.065403861354848,0,True,False,False,0
11073,0.6666666666666666,1.481012349751654,-0.4699031724861482,0,True,False,False,1
11075,0.4,-0.41101118467410974,-0.12261672143131479,0,True,False,False,1
11076,0.3333333333333333,-0.33777156398666086,-0.11002720375381873,1,True,False,False,0
11077,0.4,1.0049548152832362,-0.17973014309019983,1,False,True,False,0
11078,0.6666666666666666,1.3345331083767562,0.4512810478184495,0,False,True,False,1
11079,0.6666666666666666,0.7486161428771649,-0.33172553944045857,0,False,True,False,0
11080,0.6666666666666666,-1.0213413570695176,-0.05537027334907923,1,False,False,False,0
11081,0.5,0.3702114359920121,-0.7382748420015541,0,False,True,False,0
11082,0.2857142857142857,-0.33777156398666086,0.8381784203463803,0,True,False,False,1
11083,1.5,-0.7650026846634462,2.5085924731653844,1,False,True,False,0
11084,1.0,-0.10584609847640591,-0.8337709395064641,0,True,False,False,0
11085,0.6666666666666666,0.7119963325334404,0.1380784129148862,0,False,True,False,0
11086,1.5,-0.17908571916385482,2.0234354504716294,1,False,False,True,0
11087,1.0,0.3946246428878284,-1.0840259860225467,0,False,False,True,0
11088,1.0,-0.7527960812155381,1.4952898308303268,1,False,False,False,1
11089,2.0,-0.8016224950071706,-0.5006093131629681,0,False,False,False,0
11090,1.0,-0.191292322611763,-1.2375566894066463,0,False,False,False,0
11091,1.0,-0.7527960812155381,2.7849477392567636,1,False,True,False,0
11092,0.6666666666666666,-0.41101118467410974,-0.4975386990952863,0,False,True,False,1
11093,1.0,-0.5941102363927321,0.4512810478184495,1,False,False,True,0
11095,0.4,-0.7650026846634462,-1.4524996741443859,1,False,False,True,0
11096,0.3333333333333333,0.7119963325334404,0.7460599983159206,1,False,False,False,1
11097,1.0,0.6143435049501752,0.41443367900626554,0,False,False,False,1
11098,0.25,-0.032606477788956985,-0.6234338758702478,0,False,False,False,0
11099,0.6666666666666666,-0.13025930537222222,-0.8015294917958034,1,False,False,False,0
11100,2.0,-0.8382423053508952,2.1401187850435455,1,False,True,False,0
11101,2.0,-0.7894158915592625,1.0961100020316679,1,True,False,False,0
11103,0.6666666666666666,1.395566125616297,-0.4699031724861482,0,False,False,False,1
11104,0.5,-0.7039696674239054,0.10061692128916593,1,False,False,False,0
11105,0.6666666666666666,0.9439217980436954,0.7583424545866487,0,True,False,False,1
11106,2.0,-0.349978167434569,-0.9341800195196656,0,False,False,False,0
11107,0.6666666666666666,-0.008193270893140677,-9.922013080345446e-05,0,True,False,False,1
11108,0.2857142857142857,-0.32556496053875267,1.1664270641815853,0,True,False,False,1
11109,0.5,1.2735000911372154,0.7583424545866487,0,False,True,False,1
11110,2.0,1.1880538670018583,-0.8844360716232171,1,False,True,False,0
11111,0.6666666666666666,-0.6185234432885484,0.607882365270231,1,False,True,False,0
11112,0.25,-0.6185234432885484,-0.8042930444567172,0,False,False,False,0
11113,0.5,-0.7527960812155381,0.7583424545866487,1,False,False,False,0
11114,0.5,-0.9236885294862522,-0.5706193139061176,1,False,False,False,0
11115,0.6666666666666666,-0.74058947776763,0.11351350037343035,0,False,False,True,0
11116,0.6666666666666666,-0.9603083398299767,-0.4699031724861482,0,False,False,False,0
11117,1.0,-0.8016224950071706,1.0961100020316679,0,True,False,False,1
11118,1.0,-0.984721546725793,-0.7462584385775275,1,False,False,True,0
11119,1.3333333333333333,-0.6917630639759973,3.962528234212807,1,False,False,False,0
11120,0.25,-0.2401187364033956,-0.3624316801172785,0,True,False,False,0
11121,2.0,-0.9236885294862522,0.185672930963957,0,True,False,False,1
11122,1.0,-0.9236885294862522,-0.7769645792543475,0,False,False,True,0
11123,1.0,-0.6185234432885484,-1.1601772149010603,0,True,False,False,0
11124,0.6666666666666666,0.6265501083980833,-0.4699031724861482,0,False,False,False,0
11125,1.0,-0.8016224950071706,-0.930495282638447,0,False,False,True,0
11126,0.5,-0.6917630639759973,1.1507669324364074,0,True,False,False,1
11127,0.3333333333333333,-0.4354243915699261,-0.9949781780597687,0,True,False,False,1
11128,0.3333333333333333,-0.7161762708718136,0.7276363139098289,0,True,False,False,0
11129,1.0,-0.9603083398299767,1.6488205342144266,1,False,False,False,0
11130,2.0,-0.14246590882013038,-0.6080808055318379,1,True,False,False,1
11131,0.6666666666666666,-0.36218477088247714,0.38679815239712784,0,False,True,False,1
11132,0.5,1.2735000911372154,0.7583424545866487,0,False,True,False,1
11133,0.3333333333333333,-0.984721546725793,-0.930495282638447,0,False,False,True,0
11134,0.5,-0.2889451501950282,-0.930495282638447,0,True,False,False,1
11135,1.0,-0.9481017363820685,3.2983544113731926,0,False,False,False,1
11136,0.6666666666666666,0.052839746346400096,0.35916262578798974,1,True,False,False,0
11137,0.5,0.1871123842733898,-0.7616115089159374,0,False,False,True,0
11138,0.4,-0.42321778812201793,-1.2145270838990314,0,True,False,False,0
11139,1.0,-0.984721546725793,-0.7769645792543475,0,False,True,False,0
11140,0.2857142857142857,1.0049548152832362,-0.49293277799376317,0,False,True,False,1
11141,2.0,-0.9236885294862522,-0.4699031724861482,1,False,True,False,0
11142,4.0,-0.7894158915592625,1.525995971507147,1,False,False,False,0
11143,2.0,-0.27673854674712006,-0.21657751190238383,1,False,False,False,0
11144,0.5,-0.9725149432778849,-0.040017203010669265,1,True,False,False,0
11145,4.0,-0.5696970294969158,3.4267060794023005,1,False,True,False,0
11146,0.5,-0.5574904260490076,-0.7186229119683895,1,True,False,False,1
11148,0.75,-0.9603083398299767,-0.009311062333849344,1,False,False,False,0
11149,2.0,-1.0213413570695176,-0.8076707199311673,0,False,False,True,0
11150,1.0,-0.508664012257375,2.8739955472195415,0,True,False,False,1
11151,1.0,-0.9114819260383441,2.0172942223362655,1,False,True,False,0
11152,0.5,1.712937815261909,0.44667512671692633,1,False,False,False,1
11153,1.0,-0.4598375984657424,-0.930495282638447,0,False,False,False,0
11154,0.3333333333333333,-0.9236885294862522,-1.2375566894066463,0,False,False,False,0
11155,0.6666666666666666,0.19931898772129794,-0.8015294917958034,1,False,False,False,1
11156,1.0,0.2603520049608387,0.055171833087472325,1,False,True,False,0
11157,0.5,-0.2523253398513038,-1.0533198453457269,0,False,False,True,0
11158,1.0,-0.14246590882013038,-0.8015294917958034,1,False,False,False,0
11159,0.6666666666666666,-0.6795564605280892,0.782907367128105,0,False,True,False,1
11160,0.6666666666666666,2.3110613842094088,-0.33172553944045857,0,False,True,False,1
11161,0.6666666666666666,2.420920815240582,-0.8792160277081578,0,False,False,False,0
11162,1.0,0.11387276358594087,0.6631534184885072,1,False,True,False,0
11163,1.0,-0.5452838226010994,-0.11678255470271907,0,False,True,False,0
11164,0.6666666666666666,0.06504634979430825,-0.7923176495927574,1,True,False,False,0
11165,1.0,-0.2523253398513038,0.3284564851111698,0,False,False,False,0
11166,1.0,2.0547227118033375,-1.1607913377145964,0,False,False,False,1
11168,0.5,1.9936896945637965,-1.083104801802242,1,False,False,False,1
11169,1.0,0.5655170911585425,-0.027734746739941123,1,True,False,False,0
11170,0.5,-0.27673854674712006,0.47277534629222356,1,False,False,False,0
11171,2.0,-0.7039696674239054,0.44667512671692633,1,False,True,False,0
11172,1.0,-1.0213413570695176,0.9425792986475683,0,False,False,True,0
11173,1.0,-0.7039696674239054,-0.4391970318093283,1,False,False,True,0
11174,0.25,0.9561284014916035,0.2977503444343499,0,False,False,False,1
11175,1.0,-0.8382423053508952,1.0039915800012083,1,False,False,False,0
11176,1.0,-1.0091347536216093,0.02139507834297058,1,False,True,False,0
11177,2.0,-0.826035701902987,0.1749257817270702,0,True,False,False,1
11178,0.6666666666666666,1.2612934876893074,-0.8257873429304913,0,False,False,False,1
11179,0.5,-0.9236885294862522,-0.0707233436874892,1,False,False,False,0
11180,0.3333333333333333,-0.044813081236865136,-0.7539349737467325,0,True,False,False,0
11181,0.2857142857142857,1.3223265049288482,-1.1850491888492845,0,True,False,False,1
11182,2.0,0.1871123842733898,-0.4699031724861482,0,False,False,True,1
11183,1.0,-0.6429366501843647,-0.7186229119683895,1,True,False,False,0
11184,0.25,-0.5452838226010994,-1.2375566894066463,0,False,False,False,0
11185,1.0,0.3457982290961958,-0.16284176571794898,0,False,True,False,0
11186,1.0,3.202143435906704,0.2977503444343499,1,False,False,False,1
11187,0.2857142857142857,1.297913298033032,-0.3624316801172785,1,False,False,False,0
11188,0.6666666666666666,2.6894660910945616,-0.5006093131629681,0,False,False,False,1
11189,3.0,0.22373219461711424,1.658032376417473,1,True,False,False,0
11190,0.3333333333333333,-0.6795564605280892,0.3048127567900186,1,False,False,False,0
11191,1.0,1.395566125616297,0.9947797377981619,0,False,True,False,1
11192,1.0,-0.9725149432778849,-1.2375566894066463,0,True,False,False,0
11193,0.3333333333333333,-0.15467251226803852,0.4512810478184495,0,False,True,False,0
11194,2.0,-0.2401187364033956,-0.6234338758702478,0,False,False,False,0
11195,0.5,-0.5696970294969158,0.6907889450976449,1,True,False,False,1
11196,0.6666666666666666,-0.4964574088094668,0.11965472850879443,1,True,False,False,0
11197,0.3333333333333333,0.24814540151293057,-1.2375566894066463,0,False,False,True,0
11198,1.0,1.1880538670018583,-0.8844360716232171,1,False,True,False,1
11199,0.5,-0.38659797777829347,-0.597333656294951,0,True,False,False,1
11200,1.0,2.5429868497196635,0.2977503444343499,0,False,True,False,1
11201,1.0,-0.8382423053508952,-0.7462584385775275,0,False,False,True,0
11202,0.6666666666666666,2.3843010048968574,0.14421964105025029,0,False,False,False,1
11203,0.6666666666666666,0.6509633152938996,-0.7539349737467325,0,False,True,False,0
11204,1.0,-0.42321778812201793,0.5833174527287751,0,True,False,False,0
11205,0.3333333333333333,-0.9603083398299767,-1.2068505487298264,0,True,False,False,0
11206,1.0,-0.8626555122467114,-0.930495282638447,0,False,False,False,0
11207,1.0,1.1270208497623178,1.9829033447782272,1,False,False,False,0
11208,0.25,-0.9603083398299767,-1.2375566894066463,0,False,False,True,0
11209,1.0,-0.667349857080181,-0.040017203010669265,0,False,False,True,1
11210,1.0,-0.5941102363927321,0.33152709917885165,0,True,False,False,1
11211,0.75,-0.8870687191425278,-0.8095130883717766,1,False,False,False,0
11212,1.0,0.8462689704604301,0.1380784129148862,1,False,True,False,1
11213,0.5,-0.5208706157052831,-0.7539349737467325,0,False,False,False,0
11214,0.2857142857142857,-0.984721546725793,-0.8015294917958034,0,False,True,False,1
11215,0.2857142857142857,-0.6429366501843647,0.7460599983159206,1,False,True,False,0
11216,1.0,-0.8138290984550789,-1.2375566894066463,0,False,False,True,0
11217,0.6666666666666666,-0.9236885294862522,0.34902959936463923,1,False,False,False,0
11218,1.0,0.028426539450583786,-0.16284176571794898,0,False,False,False,0
11219,0.6666666666666666,-0.42321778812201793,-1.391087392790746,0,False,False,True,0
11220,1.0,1.1880538670018583,-1.050249231278045,0,False,False,False,1
11221,0.6666666666666666,2.3843010048968574,0.14421964105025029,0,False,False,False,1
11222,0.6666666666666666,2.6894660910945616,-0.5006093131629681,0,False,False,False,1
11223,1.0,3.202143435906704,0.2977503444343499,1,False,False,False,1
11224,0.5,-0.8382423053508952,0.3514860906187848,1,False,False,False,0
11225,0.5,0.9317151945957872,-0.2319305822407938,0,False,True,False,1
